CHANNEL node 4 GRONANI
N_CASCADE_LINRES 3
K_TRAVELTIME_HOURS 1.00
yyyy mm dd hh [m3/s]    [Mm3]       [m3/s]      [Euro]
yyyy mm dd hh Up_Inflow Storage_Mm3 tot_outflow Qmin_Cost
2022 9 1 0 0.0000 0.00140727 1.2758 0.0000 
2022 9 1 1 0.0000 0.00021584 0.3310 0.0000 
2022 9 1 2 0.0000 0.00002251 0.0537 0.0000 
2022 9 1 3 0.0000 0.00000193 0.0057 0.0000 
2022 9 1 4 0.0000 0.00000015 0.0005 0.0000 
2022 9 1 5 0.0000 0.00000001 0.0000 0.0000 
2022 9 1 6 0.0000 0.00000000 0.0000 0.0000 
2022 9 1 7 0.0000 0.00000000 0.0000 0.0000 
2022 9 1 8 0.0000 0.00000000 0.0000 0.0000 
2022 9 1 9 0.0000 0.00000000 0.0000 0.0000 
2022 9 1 10 0.0000 0.00000000 0.0000 0.0000 
2022 9 1 11 0.0000 0.00000000 0.0000 0.0000 
2022 9 1 12 0.0000 0.00000000 0.0000 0.0000 
2022 9 1 13 0.0000 0.00000000 0.0000 0.0000 
2022 9 1 14 0.0000 0.00000000 0.0000 0.0000 
2022 9 1 15 0.0000 0.00000000 0.0000 0.0000 
2022 9 1 16 0.0000 0.00000000 0.0000 0.0000 
2022 9 1 17 0.0000 0.00000000 0.0000 0.0000 
2022 9 1 18 0.0000 0.00000000 0.0000 0.0000 
2022 9 1 19 0.0000 0.00000000 0.0000 0.0000 
2022 9 1 20 0.0000 0.00000000 0.0000 0.0000 
2022 9 1 21 0.0000 0.00000000 0.0000 0.0000 
2022 9 1 22 0.0000 0.00000000 0.0000 0.0000 
2022 9 1 23 0.0000 0.00000000 0.0000 0.0000 
2022 9 2 0 0.0000 0.00000000 0.0000 0.0000 
2022 9 2 1 0.0000 0.00000000 0.0000 0.0000 
2022 9 2 2 0.0000 0.00000000 0.0000 0.0000 
2022 9 2 3 0.0000 0.00000000 0.0000 0.0000 
2022 9 2 4 0.0000 0.00000000 0.0000 0.0000 
2022 9 2 5 0.0000 0.00000000 0.0000 0.0000 
2022 9 2 6 0.0000 0.00000000 0.0000 0.0000 
2022 9 2 7 0.0000 0.00000000 0.0000 0.0000 
2022 9 2 8 0.0000 0.00000000 0.0000 0.0000 
2022 9 2 9 0.0000 0.00000000 0.0000 0.0000 
2022 9 2 10 0.0000 0.00000000 0.0000 0.0000 
2022 9 2 11 0.0000 0.00000000 0.0000 0.0000 
2022 9 2 12 0.0000 0.00000000 0.0000 0.0000 
2022 9 2 13 0.0000 0.00000000 0.0000 0.0000 
2022 9 2 14 0.0000 0.00000000 0.0000 0.0000 
2022 9 2 15 0.0000 0.00000000 0.0000 0.0000 
2022 9 2 16 0.0000 0.00000000 0.0000 0.0000 
2022 9 2 17 0.0000 0.00000000 0.0000 0.0000 
2022 9 2 18 0.0000 0.00000000 0.0000 0.0000 
2022 9 2 19 0.0000 0.00000000 0.0000 0.0000 
2022 9 2 20 0.0000 0.00000000 0.0000 0.0000 
2022 9 2 21 0.0000 0.00000000 0.0000 0.0000 
2022 9 2 22 0.0000 0.00000000 0.0000 0.0000 
2022 9 2 23 0.0000 0.00000000 0.0000 0.0000 
2022 9 3 0 0.0000 0.00000000 0.0000 0.0000 
2022 9 3 1 0.0000 0.00000000 0.0000 0.0000 
2022 9 3 2 0.0000 0.00000000 0.0000 0.0000 
2022 9 3 3 0.0000 0.00000000 0.0000 0.0000 
2022 9 3 4 0.0000 0.00000000 0.0000 0.0000 
2022 9 3 5 0.0000 0.00000000 0.0000 0.0000 
2022 9 3 6 0.0000 0.00000000 0.0000 0.0000 
2022 9 3 7 0.0000 0.00000000 0.0000 0.0000 
2022 9 3 8 0.0000 0.00000000 0.0000 0.0000 
2022 9 3 9 0.0000 0.00000000 0.0000 0.0000 
2022 9 3 10 0.0000 0.00000000 0.0000 0.0000 
2022 9 3 11 0.0000 0.00000000 0.0000 0.0000 
2022 9 3 12 0.0000 0.00000000 0.0000 0.0000 
2022 9 3 13 0.0000 0.00000000 0.0000 0.0000 
2022 9 3 14 0.0000 0.00000000 0.0000 0.0000 
2022 9 3 15 0.0000 0.00000000 0.0000 0.0000 
2022 9 3 16 0.0000 0.00000000 0.0000 0.0000 
2022 9 3 17 0.0000 0.00000000 0.0000 0.0000 
2022 9 3 18 0.0000 0.00000000 0.0000 0.0000 
2022 9 3 19 0.0000 0.00000000 0.0000 0.0000 
2022 9 3 20 0.0000 0.00000000 0.0000 0.0000 
2022 9 3 21 0.0000 0.00000000 0.0000 0.0000 
2022 9 3 22 0.0000 0.00000000 0.0000 0.0000 
2022 9 3 23 0.0000 0.00000000 0.0000 0.0000 
2022 9 4 0 0.0000 0.00000000 0.0000 0.0000 
2022 9 4 1 0.0000 0.00000000 0.0000 0.0000 
2022 9 4 2 0.0000 0.00000000 0.0000 0.0000 
2022 9 4 3 0.0000 0.00000000 0.0000 0.0000 
2022 9 4 4 0.0000 0.00000000 0.0000 0.0000 
2022 9 4 5 0.0000 0.00000000 0.0000 0.0000 
2022 9 4 6 0.0000 0.00000000 0.0000 0.0000 
2022 9 4 7 0.0000 0.00000000 0.0000 0.0000 
2022 9 4 8 0.0000 0.00000000 0.0000 0.0000 
2022 9 4 9 0.0000 0.00000000 0.0000 0.0000 
2022 9 4 10 0.0000 0.00000000 0.0000 0.0000 
2022 9 4 11 0.0000 0.00000000 0.0000 0.0000 
2022 9 4 12 0.0000 0.00000000 0.0000 0.0000 
2022 9 4 13 0.0000 0.00000000 0.0000 0.0000 
2022 9 4 14 0.0000 0.00000000 0.0000 0.0000 
2022 9 4 15 0.0000 0.00000000 0.0000 0.0000 
2022 9 4 16 0.0000 0.00000000 0.0000 0.0000 
2022 9 4 17 0.0000 0.00000000 0.0000 0.0000 
2022 9 4 18 0.0000 0.00000000 0.0000 0.0000 
2022 9 4 19 0.0000 0.00000000 0.0000 0.0000 
2022 9 4 20 0.0000 0.00000000 0.0000 0.0000 
2022 9 4 21 0.0000 0.00000000 0.0000 0.0000 
2022 9 4 22 0.0000 0.00000000 0.0000 0.0000 
2022 9 4 23 0.0000 0.00000000 0.0000 0.0000 
2022 9 5 0 0.0000 0.00000000 0.0000 0.0000 
2022 9 5 1 0.0000 0.00000000 0.0000 0.0000 
2022 9 5 2 0.0000 0.00000000 0.0000 0.0000 
2022 9 5 3 0.0000 0.00000000 0.0000 0.0000 
2022 9 5 4 0.0000 0.00000000 0.0000 0.0000 
2022 9 5 5 0.0000 0.00000000 0.0000 0.0000 
2022 9 5 6 0.0000 0.00000000 0.0000 0.0000 
2022 9 5 7 0.0000 0.00000000 0.0000 0.0000 
2022 9 5 8 0.0000 0.00000000 0.0000 0.0000 
2022 9 5 9 0.0000 0.00000000 0.0000 0.0000 
2022 9 5 10 0.0000 0.00000000 0.0000 0.0000 
2022 9 5 11 0.0000 0.00000000 0.0000 0.0000 
2022 9 5 12 0.0000 0.00000000 0.0000 0.0000 
2022 9 5 13 0.0000 0.00000000 0.0000 0.0000 
2022 9 5 14 0.0000 0.00000000 0.0000 0.0000 
2022 9 5 15 0.0000 0.00000000 0.0000 0.0000 
2022 9 5 16 0.0000 0.00000000 0.0000 0.0000 
2022 9 5 17 0.0000 0.00000000 0.0000 0.0000 
2022 9 5 18 0.0000 0.00000000 0.0000 0.0000 
2022 9 5 19 0.0000 0.00000000 0.0000 0.0000 
2022 9 5 20 0.0000 0.00000000 0.0000 0.0000 
2022 9 5 21 0.0000 0.00000000 0.0000 0.0000 
2022 9 5 22 0.0000 0.00000000 0.0000 0.0000 
2022 9 5 23 0.0000 0.00000000 0.0000 0.0000 
2022 9 6 0 0.0000 0.00000000 0.0000 0.0000 
2022 9 6 1 0.0000 0.00000000 0.0000 0.0000 
2022 9 6 2 0.0000 0.00000000 0.0000 0.0000 
2022 9 6 3 0.0000 0.00000000 0.0000 0.0000 
2022 9 6 4 0.0000 0.00000000 0.0000 0.0000 
2022 9 6 5 0.0000 0.00000000 0.0000 0.0000 
2022 9 6 6 0.0000 0.00000000 0.0000 0.0000 
2022 9 6 7 0.0000 0.00000000 0.0000 0.0000 
2022 9 6 8 0.0000 0.00000000 0.0000 0.0000 
2022 9 6 9 0.0000 0.00000000 0.0000 0.0000 
2022 9 6 10 0.0000 0.00000000 0.0000 0.0000 
2022 9 6 11 0.0000 0.00000000 0.0000 0.0000 
2022 9 6 12 0.0000 0.00000000 0.0000 0.0000 
2022 9 6 13 0.0000 0.00000000 0.0000 0.0000 
2022 9 6 14 0.0000 0.00000000 0.0000 0.0000 
2022 9 6 15 0.0000 0.00000000 0.0000 0.0000 
2022 9 6 16 0.0000 0.00000000 0.0000 0.0000 
2022 9 6 17 0.0000 0.00000000 0.0000 0.0000 
2022 9 6 18 0.0000 0.00000000 0.0000 0.0000 
2022 9 6 19 0.0000 0.00000000 0.0000 0.0000 
2022 9 6 20 0.0000 0.00000000 0.0000 0.0000 
2022 9 6 21 0.0000 0.00000000 0.0000 0.0000 
2022 9 6 22 0.0000 0.00000000 0.0000 0.0000 
2022 9 6 23 0.0000 0.00000000 0.0000 0.0000 
2022 9 7 0 0.0000 0.00000000 0.0000 0.0000 
2022 9 7 1 0.0000 0.00000000 0.0000 0.0000 
2022 9 7 2 0.0000 0.00000000 0.0000 0.0000 
2022 9 7 3 0.0000 0.00000000 0.0000 0.0000 
2022 9 7 4 0.0000 0.00000000 0.0000 0.0000 
2022 9 7 5 0.0000 0.00000000 0.0000 0.0000 
2022 9 7 6 0.0000 0.00000000 0.0000 0.0000 
2022 9 7 7 0.0000 0.00000000 0.0000 0.0000 
2022 9 7 8 0.0000 0.00000000 0.0000 0.0000 
2022 9 7 9 0.0000 0.00000000 0.0000 0.0000 
2022 9 7 10 0.0000 0.00000000 0.0000 0.0000 
2022 9 7 11 0.0000 0.00000000 0.0000 0.0000 
2022 9 7 12 0.0000 0.00000000 0.0000 0.0000 
2022 9 7 13 0.0000 0.00000000 0.0000 0.0000 
2022 9 7 14 0.0000 0.00000000 0.0000 0.0000 
2022 9 7 15 0.0000 0.00000000 0.0000 0.0000 
2022 9 7 16 0.0000 0.00000000 0.0000 0.0000 
2022 9 7 17 0.0000 0.00000000 0.0000 0.0000 
2022 9 7 18 0.0000 0.00000000 0.0000 0.0000 
2022 9 7 19 0.0000 0.00000000 0.0000 0.0000 
2022 9 7 20 0.0000 0.00000000 0.0000 0.0000 
2022 9 7 21 0.0000 0.00000000 0.0000 0.0000 
2022 9 7 22 0.0000 0.00000000 0.0000 0.0000 
2022 9 7 23 0.0000 0.00000000 0.0000 0.0000 
2022 9 8 0 0.0000 0.00000000 0.0000 0.0000 
2022 9 8 1 0.0000 0.00000000 0.0000 0.0000 
2022 9 8 2 0.0000 0.00000000 0.0000 0.0000 
2022 9 8 3 0.0000 0.00000000 0.0000 0.0000 
2022 9 8 4 0.0000 0.00000000 0.0000 0.0000 
2022 9 8 5 0.0000 0.00000000 0.0000 0.0000 
2022 9 8 6 0.0000 0.00000000 0.0000 0.0000 
2022 9 8 7 0.0000 0.00000000 0.0000 0.0000 
2022 9 8 8 0.0000 0.00000000 0.0000 0.0000 
2022 9 8 9 0.0000 0.00000000 0.0000 0.0000 
2022 9 8 10 0.0000 0.00000000 0.0000 0.0000 
2022 9 8 11 0.0000 0.00000000 0.0000 0.0000 
2022 9 8 12 0.0000 0.00000000 0.0000 0.0000 
2022 9 8 13 0.0000 0.00000000 0.0000 0.0000 
2022 9 8 14 0.0000 0.00000000 0.0000 0.0000 
2022 9 8 15 0.0000 0.00000000 0.0000 0.0000 
2022 9 8 16 0.0000 0.00000000 0.0000 0.0000 
2022 9 8 17 0.0000 0.00000000 0.0000 0.0000 
2022 9 8 18 0.0000 0.00000000 0.0000 0.0000 
2022 9 8 19 0.0000 0.00000000 0.0000 0.0000 
2022 9 8 20 0.0000 0.00000000 0.0000 0.0000 
2022 9 8 21 0.0000 0.00000000 0.0000 0.0000 
2022 9 8 22 0.0000 0.00000000 0.0000 0.0000 
2022 9 8 23 0.0000 0.00000000 0.0000 0.0000 
2022 9 9 0 0.0000 0.00000000 0.0000 0.0000 
2022 9 9 1 0.0000 0.00000000 0.0000 0.0000 
2022 9 9 2 0.0000 0.00000000 0.0000 0.0000 
2022 9 9 3 0.0000 0.00000000 0.0000 0.0000 
2022 9 9 4 0.0000 0.00000000 0.0000 0.0000 
2022 9 9 5 0.0000 0.00000000 0.0000 0.0000 
2022 9 9 6 0.0000 0.00000000 0.0000 0.0000 
2022 9 9 7 0.0000 0.00000000 0.0000 0.0000 
2022 9 9 8 0.0000 0.00000000 0.0000 0.0000 
2022 9 9 9 0.0000 0.00000000 0.0000 0.0000 
2022 9 9 10 0.0000 0.00000000 0.0000 0.0000 
2022 9 9 11 0.0000 0.00000000 0.0000 0.0000 
2022 9 9 12 0.0000 0.00000000 0.0000 0.0000 
2022 9 9 13 0.0000 0.00000000 0.0000 0.0000 
2022 9 9 14 0.0000 0.00000000 0.0000 0.0000 
2022 9 9 15 0.0000 0.00000000 0.0000 0.0000 
2022 9 9 16 0.0000 0.00000000 0.0000 0.0000 
2022 9 9 17 0.0000 0.00000000 0.0000 0.0000 
2022 9 9 18 0.0000 0.00000000 0.0000 0.0000 
2022 9 9 19 0.0000 0.00000000 0.0000 0.0000 
2022 9 9 20 0.0000 0.00000000 0.0000 0.0000 
2022 9 9 21 0.0000 0.00000000 0.0000 0.0000 
2022 9 9 22 0.0000 0.00000000 0.0000 0.0000 
2022 9 9 23 0.0000 0.00000000 0.0000 0.0000 
2022 9 10 0 0.0000 0.00000000 0.0000 0.0000 
2022 9 10 1 0.0000 0.00000000 0.0000 0.0000 
2022 9 10 2 0.0000 0.00000000 0.0000 0.0000 
2022 9 10 3 0.0000 0.00000000 0.0000 0.0000 
2022 9 10 4 0.0000 0.00000000 0.0000 0.0000 
2022 9 10 5 0.0000 0.00000000 0.0000 0.0000 
2022 9 10 6 0.0000 0.00000000 0.0000 0.0000 
2022 9 10 7 0.0000 0.00000000 0.0000 0.0000 
2022 9 10 8 0.0000 0.00000000 0.0000 0.0000 
2022 9 10 9 0.0000 0.00000000 0.0000 0.0000 
2022 9 10 10 0.0000 0.00000000 0.0000 0.0000 
2022 9 10 11 0.0000 0.00000000 0.0000 0.0000 
2022 9 10 12 0.0000 0.00000000 0.0000 0.0000 
2022 9 10 13 0.0000 0.00000000 0.0000 0.0000 
2022 9 10 14 0.0000 0.00000000 0.0000 0.0000 
2022 9 10 15 0.0000 0.00000000 0.0000 0.0000 
2022 9 10 16 0.0000 0.00000000 0.0000 0.0000 
2022 9 10 17 0.0000 0.00000000 0.0000 0.0000 
2022 9 10 18 0.0000 0.00000000 0.0000 0.0000 
2022 9 10 19 0.0000 0.00000000 0.0000 0.0000 
2022 9 10 20 0.0000 0.00000000 0.0000 0.0000 
2022 9 10 21 0.0000 0.00000000 0.0000 0.0000 
2022 9 10 22 0.0000 0.00000000 0.0000 0.0000 
2022 9 10 23 0.0000 0.00000000 0.0000 0.0000 
2022 9 11 0 0.0000 0.00000000 0.0000 0.0000 
2022 9 11 1 0.0000 0.00000000 0.0000 0.0000 
2022 9 11 2 0.0000 0.00000000 0.0000 0.0000 
2022 9 11 3 0.0000 0.00000000 0.0000 0.0000 
2022 9 11 4 0.0000 0.00000000 0.0000 0.0000 
