Date_NodeID	1	6	7	10
2022090100	0.80	0.00	0.00	0.00
2022090101	0.80	0.00	0.00	0.00
2022090102	0.80	0.00	0.00	0.00
2022090103	0.80	0.00	0.00	0.00
2022090104	0.80	0.00	0.00	0.00
2022090105	0.80	0.00	0.00	0.00
2022090106	0.80	0.00	0.00	0.00
2022090107	0.80	0.00	0.00	0.00
2022090108	0.80	0.00	0.00	0.00
2022090109	0.80	0.00	0.00	0.00
2022090110	0.80	0.00	0.00	0.00
2022090111	0.80	0.00	0.00	0.00
2022090112	0.80	0.00	0.00	0.00
2022090113	0.80	0.00	0.00	0.00
2022090114	0.80	0.00	0.00	0.00
2022090115	0.80	0.00	0.00	0.00
2022090116	0.80	0.00	0.00	0.00
2022090117	0.80	0.00	0.00	0.00
2022090118	0.80	0.00	0.00	0.00
2022090119	0.80	0.00	0.00	0.00
2022090120	0.80	0.00	0.00	0.00
2022090121	0.80	0.00	0.00	0.00
2022090122	0.80	0.00	0.00	0.00
2022090123	0.80	0.00	0.00	0.00
2022090200	0.80	0.00	0.00	0.00
2022090201	0.80	0.00	0.00	0.00
2022090202	0.80	0.00	0.00	0.00
2022090203	0.80	0.00	0.00	0.00
2022090204	0.80	0.00	0.00	0.00
2022090205	0.80	0.00	0.00	0.00
2022090206	0.80	0.00	0.00	0.00
2022090207	0.80	0.00	0.00	0.00
2022090208	0.80	0.00	0.00	0.00
2022090209	0.80	0.00	0.00	0.00
2022090210	0.80	0.00	0.00	0.00
2022090211	0.80	0.00	0.00	0.00
2022090212	0.80	0.00	0.00	0.00
2022090213	0.80	0.00	0.00	0.00
2022090214	0.80	0.00	0.00	0.00
2022090215	0.80	0.00	0.00	0.00
2022090216	0.80	0.00	0.00	0.00
2022090217	0.80	0.00	0.00	0.00
2022090218	0.80	0.00	0.00	0.00
2022090219	0.80	0.00	0.00	0.00
2022090220	0.80	0.00	0.00	0.00
2022090221	0.80	0.00	0.00	0.00
2022090222	0.80	0.00	0.00	0.00
